ID,BUS_ID,CAPACITY,CATEGORY,LONGITUDE,LATITUDE,MB_SYMBOL,NAME_ENG,NAME_NAT,SYMBOL,TSO,VISIBLE
145,404,1595,,30.476074,40.880295,fossil_coal_gas,Adapazari 1 DGKCS, ,Fossil gas,,1
645,1938,0,0,-6.15234400000001,35.146863,other_nl,Loukkos, ,Other or not listed, ,1
146,405,798,,30.618896,40.896906,fossil_coal_gas,Adapazari 2 DGKCS, ,Fossil gas,,1
646,1945,0,0,-6.635742,34.298068,other_nl,Kenitra, ,Other or not listed, ,1
147,406,620,,31.47583,39.926588,fossil_brown_lignite,Cayirhan, ,Brown coal/Lignite,,1
148,376,138,,36.243896,37.352693,hydro_pure_storage,Aslantas, ,Hydro pure storage,,1
647,2004,-1,,46.955566,42.577355,hydro_ror,Irganayskaya HPP,Ирганайская ГЭС,Hydro run of river & pondage,,1
149,394,84,,34.705811,38.289937,hydro_ror,Çamlıca HES, ,Hydro run of river & pondage,,1
648,2012,-1,,47.757568,52.05249,hydro_ror,Saratovskaya HPP,Саратовская ГЭС,Hydro run of river & pondage,,1
150,448,100,,43.417969,38.513788,fossil_coal_gas,Van Aksa, ,Fossil gas,,1
151,414,51,,39.100342,37.081476,hydro_pure_storage,Ş.Urfa, ,Hydro pure storage,,1
649,2024,-1,,52.141113,55.435247,fossil_coal_hard,Zainskaya TPP,Заинская ГРЭС,Hard coal,,1
152,353,405,,27.224121,40.430224,fossil_coal_hard,İçdaş Biga, ,Hard coal,,1
650,2026,-1,,51.888428,55.776573,hydro_ror,Nizhnekamskaya HPP,Нижнекамская ГЭС,Hydro run of river & pondage,,1
153,415,240,,27.608643,39.155622,wind,Soma RES, ,Wind farm,,1
651,2029,-1,,47.054443,56.157788,hydro_ror,Cheboksarskaya HPP,Чебоксарская ГЭС,Hydro run of river & pondage,,1
154,346,100,,27.509766,39.036253,fossil_brown_lignite,Soma A, ,Brown coal/Lignite,,1
155,416,1591,,27.279053,38.754083,fossil_coal_gas,Izmir DGKCS, ,Fossil gas,,1
652,2044,-1,,49.713135,53.448807,hydro_ror,Zhigulevskaya HPP,Жигулевская ГЭС,Hydro run of river & pondage,,1
156,417,300,,29.344482,39.419221,fossil_brown_lignite,Tutes B, ,Brown coal/Lignite,,1
157,358,600,,30.256348,39.010648,fossil_brown_lignite,Seyitömer-A, ,Brown coal/Lignite,,1
653,2072,-1,,54.162598,56.752723,hydro_ror,Votkinskaya HPP,Воткинская ГЭС,Hydro run of river & pondage,,1
158,425,800,,29.465332,37.796763,fossil_coal_gas_cons,RWE Denizli DGKCS, ,"Fossil gas, under construction",,1
654,2084,-1,,43.967285,56.383502,hydro_ror,Nizhegorodskaya HPP,Нижегородская ГЭС,Hydro run of river & pondage,,1
159,356,205,,29.047852,37.692514,fossil_coal_gas_cons,Honaz DGKCS, ,"Fossil gas, under construction",,1
160,367,194,,30.695801,36.923548,fossil_coal_gas_cons,Varsak, ,"Fossil gas, under construction",,1
655,2088,-1,,44.868164,48.319734,other_nl,Volgogradskaya CHPP-3,Волгоградская ТЭЦ-3,Other or not listed,,1
161,380,130,,35.48584,37.186579,fossil_coal_gas,Adana, ,Fossil gas,,1
656,2113,-1,,46.768799,42.75508,hydro_ror,Chirkeyskaya HPP,Чиркейская ГЭС,Hydro run of river & pondage,,1
162,448,270,,43.582764,38.779781,fossil_coal_gas,Rasa Enerji, ,Fossil gas,,1
163,412,100,,34.848633,39.376772,hydro_pure_storage,Yamula, ,Hydro pure storage,,1
657,2136,-1,,48.922119,55.91843,other_nl,Kazanskaya CHPP-3,Казанская ТЭЦ-3,Other or not listed,,1
164,369,154,,31.871338,39.512517,fossil_coal_gas,Zorlu, ,Fossil gas,,1
165,421,513,,34.771729,41.261291,hydro_pure_storage,Boyabat Sant, ,Hydro pure storage,,1
658,2138,-1,,51.427002,55.776573,fossil_coal_hard,Nizhnekamskaya CHPP-2,Нижнекамская ТЭЦ-2,Hard coal,,1
166,430,300,,32.058105,41.393294,fossil_coal_hard,Çatalağzı TES, ,Hard coal,,1
659,2139,-1,,52.437744,55.751849,fossil_coal_hard,Naberezhno-Chelninskaya CHPP,Набережно-Челнинс,Hard coal,,1
167,430,-1,,32.069092,41.310824,hydro_mixed_cons,Çatalağzı, ,"Hydro mixed pump storage, under construction",,1
660,2159,-1,,49.317627,53.800651,fossil_coal_hard,VAZ CHPP,ТЭЦ ВАЗа,Hard coal,,1
168,391,69,,37.111816,40.946714,hydro_pure_storage,S.Ugurlu, ,Hydro pure storage,,1
169,389,60,,39.364014,40.946714,hydro_pure_storage_cons,Tirebolu N., ,"Hydro pure storage, under construction",,1
661,2164,-1,,49.273682,54.788017,fossil_coal_hard,Ul'yanovskaya CHPP-2,Ульяновская ТЭЦ-2,Hard coal,,1
170,454,50,,40.792236,40.963308,hydro_pure_storage_cons,Ikizdere, ,"Hydro pure storage, under construction",,1
171,410,69,,35.991211,37.701207,hydro_pure_storage,Feke, ,Hydro pure storage,,1
662,2278,-1,,58.370361,51.275662,other_nl,Orskaya CHPP-1,Орская ТЭЦ-1,Other or not listed,,1
172,479,-1,,35.749512,37.71859,hydro_ror,Köprü HES, ,Hydro run of river & pondage,,1
663,2187,-1,,55.513916,56.212814,other_nl,Karmanovskaya TPP,Кармановская ГРЭС,Other or not listed,,1
173,430,1360,,31.717529,41.418015,fossil_coal_hard,Eren TES, ,Hard coal,,1
174,431,1100,,32.739258,41.853196,fossil_brown_lignite_cons,Amasra TES, ,"Brown coal/Lignite, under construction",,1
664,2195,-1,,56.645508,58.779591,other_nl,Permskaya TPP,Пермская ГРЭС,Other or not listed,,1
175,372,372,,33.75,40.33817,fossil_brown_lignite_cons,3S Yo TES, ,"Brown coal/Lignite, under construction",,1
665,2213,-1,,62.41333,56.157788,other_nl,Reftinskaya TPP,Рефтинская ГРЭС,Other or not listed,,1
176,374,56,,35.793457,41.541478,hydro_pure_storage,Derbent Sant, ,Hydro pure storage,,1
666,2217,-1,,57.645264,64.951465,other_nl,Pechorskaya TPP,Печорская ГРЭС,Other or not listed,,1
177,432,239,,36.430664,41.211722,fossil_coal_gas,Cengiz, ,Fossil gas,,1
667,2218,-1,,62.094727,54.297294,other_nl,Yuzhno-Ural'skaya TPP,Южно-Уральская ГРЭС,Other or not listed,,1
178,434,97,,37.683105,40.178873,hydro_pure_storage_cons,Akinci HES, ,"Hydro pure storage, under construction",,1
668,2222,-1,,55.700684,58.054632,hydro_ror,Kamskaya HPP,Камская ГЭС,Hydro run of river & pondage,,1
179,435,237,,40.671387,40.472024,hydro_pure_storage_cons,Arkun HES, ,"Hydro pure storage, under construction",,1
669,2225,-1,,57.370605,59.102667,other_nl,Yayvinskaya TPP,Яйвинская ГРЭС,Other or not listed,,1
180,436,130,,40.583496,40.296287,hydro_pure_storage_cons,Aksu Sant, ,"Hydro pure storage, under construction",,1
670,2226,-1,,61.622314,59.288332,other_nl,Serovskaya TPP,Серовская ГРЭС,Other or not listed,,1
181,437,332,,41.506348,41.14557,hydro_pure_storage_cons,Artvin HES, ,"Hydro pure storage, under construction",,1
671,2230,-1,,60.007324,58.436233,other_nl,Nizhneturinskaya TPP,Нижнетуринская ГРЭС,Other or not listed,,1
182,471,164,,27.224121,41.95132,fossil_coal_gas,Alarko Altek, ,Fossil gas,,1
672,2233,-1,,60.523682,56.511018,other_nl,Novo-Sverdlovskaya CHPP,Ново-Свердловская ТЭ,Other or not listed,,1
673,2234,-1,,60.88623,56.225031,nuclear,Beloyarskaya NPP,Белоярская АЭС,Nuclear,,1
183,6698,115,,27.487793,41.492121,fossil_coal_gas,Zorlu En., ,Fossil gas,,1
674,2237,-1,,60.391846,56.866991,other_nl,Sredneural'skaya TPP,Среднеуральская ГРЭС,Other or not listed,,1
184,360,133,,26.949463,41.47566,fossil_coal_gas,Z.Enj., ,Fossil gas,,1
675,2238,-1,,60.501709,57.273104,other_nl,Verkhnetagil'skaya TPP,Верхнетагильская ГРЭ,Other or not listed,,1
185,444,931,,27.70752,40.287907,fossil_coal_gas,Bandirma DGKCS, ,Fossil gas,,1
676,2248,-1,,62.028809,54.775346,other_nl,Chelyabinskaya CHPP 3,Челябинская ТЭЦ 3,Other or not listed,,1
186,350,150,,28.476562,40.271144,hydro_pure_storage,Demirtas, ,Hydro pure storage,,1
677,2261,-1,,55.437012,55.21649,other_nl,Ufimskaya CHPP-2,,Other or not listed,,1
187,350,57,,28.520508,40.363288,wind,Bandirma RES, ,Wind farm,,1
678,2263,-1,,55.305176,53.865486,other_nl,Novo-Sterlitamakskaya CHPP,,Other or not listed,,1
188,444,105,,27.949219,40.094882,wind,Sah RES, ,Wind farm,,1
679,2264,-1,,55.283203,53.080827,other_nl,Kumertauskaya CHPP,Кумертауская ТЭЦ,Other or not listed,,1
189,350,143,,28.696289,40.371659,fossil_coal_gas,Bosen, ,Fossil gas,,1
680,2336,-1,,49.21875,46.407564,fossil_other,Atyrau,,Other fossil fuels,,1
190,350,410,,28.916016,40.354917,fossil_coal_gas,Bis, ,Fossil gas,,1
681,6648,-1,,44.626465,42.771211,hydro_ror,Ezminskaya HPP,Эзминская ГЭС,Hydro run of river & pondage,,1
191,365,146,,29.124756,40.371659,fossil_coal_gas,Entek, ,Fossil gas,,1
705,2412,631,,9.942627,57.183902,fossil_coal_hard,Nordjyllandsværket, ,Hard coal,,1
192,467,60,,26.92749,39.104489,wind,Yuntdagi RES, ,Wind farm,,1
682,6676,-1,,44.824219,48.785152,hydro_ror,Volzhskaya HPP,Волжская ГЭС,Hydro run of river & pondage,,1
683,6644,-1,,61.842041,54.091617,other_nl,Troitskaya TPP,Троицкая ГРЭС,Other or not listed,,1
193,352,114,,27.432861,39.588757,wind,Samli RES, ,Wind farm,,1
684,2219,-1,,59.315186,51.964577,other_nl,Iriklinskaya TPP,Ириклинская ГРЭС,Other or not listed,,1
685,6629,-1,,48.438721,52.018698,nuclear,Balakovskaya NPP,Балаковская АЭС,Nuclear,,1
686,2330,-1,,47.911377,46.172223,other_nl,Astrakhanskaya CCPP-235,,Other or not listed,,1
687,2332,-1,,43.912354,56.010666,fossil_coal_hard,Novogor'kovskaya CHPP,,Hard coal,,1
688,2334,-1,,61.655273,54.495568,other_nl,Yuzhno-Ural'skaya TPP-2,,Other or not listed,,1
194,352,55,,27.817383,39.478606,wind,Poyras RES, ,Wind farm,,1
689,2347,451,,15.952148,49.088258,hydro_pure_ps,Dalešice, ,Hydro pure pump storage,,1
195,352,143,,27.993164,39.631077,wind,Balikesir RES, ,Wind farm,,1
690,2348,1820,,16.018066,48.850258,nuclear,Dukovany, ,Nuclear,,1
691,2349,360,,14.282227,49.539469,hydro_ror,Orlík, ,Hydro run of river & pondage,,1
196,350,210,,28.718262,39.88445,fossil_brown_lignite,Orhaneli, ,Brown coal/Lignite,,1
197,445,69,,28.256836,38.608286,hydro_pure_storage,Demirkopru, ,Hydro pure storage,,1
198,425,62,,28.927002,38.530979,hydro_pure_storage,Adiguzel HES, ,Hydro pure storage,,1
199,349,127,,27.927246,38.246809,fossil_coal_gas,Ak Enerji, ,Fossil gas,,1
200,356,206,,28.850098,37.978845,fossil_coal_gas,Age Sarayköy , ,Fossil gas,,1
692,2350,1930,,14.39209,49.339441,nuclear,Temelín, ,Nuclear,,1
201,469,102,,29.333496,36.553775,hydro_pure_storage,Esen, ,Hydro pure storage,,1
693,2351,740,,15.303955,50.007739,fossil_brown_lignite,Chvaletice, ,Brown coal/Lignite,,1
202,469,51,,30.574951,37.439974,hydro_ror,Kovada II HES, ,Hydro run of river & pondage,,1
694,2352,650,,17.050781,50.155786,hydro_pure_ps,Dlouhé Stránĕ, ,Hydro pure pump storage,,1
203,357,-1,,30.904541,37.83148,hydro_ror,Çaykoy HES, ,Hydro run of river & pondage,,1
695,4286,120,,14.238281,48.669199,hydro_ror,Lipno, ,Hydro run of river & pondage,,1
696,2366,740,,13.425293,50.422519,fossil_brown_lignite,Tušimice, ,Brown coal/Lignite,,1
204,429,54,,33.508301,39.631077,hydro_pure_storage,Kapulukaya, ,Hydro pure storage,,1
697,2367,1380,,13.029785,50.34546,fossil_brown_lignite,Prunéřov, ,Brown coal/Lignite,,1
205,411,76,,33.574219,39.402244,hydro_pure_storage,Kesikkopru, ,Hydro pure storage,,1
698,2393,252,,12.601318,50.064192,fossil_brown_lignite,Tisová, ,Brown coal/Lignite,,1
206,411,128,,33.739014,39.215231,hydro_pure_storage,Hirfanli, ,Hydro pure storage,,1
699,2394,926,,13.677979,50.443513,fossil_brown_lignite,Počerady, ,Brown coal/Lignite,,1
207,372,165,,33.453369,40.446947,fossil_brown_lignite_cons,Calik, ,"Brown coal/Lignite, under construction",,1
700,2395,890,,14.556885,50.429518,fossil_brown_lignite,Mĕlník, ,Brown coal/Lignite,,1
208,430,200,,32.530518,40.955011,fossil_brown_lignite_cons,Yenice, ,"Brown coal/Lignite, under construction",,1
701,2353,740,,18.292236,49.845068,fossil_coal_hard,Dětmarovice, ,Hard coal,,1
209,390,887,,37.078857,41.162114,fossil_coal_gas_cons,Samsun DGKCS, ,"Fossil gas, under construction",,1
702,2396,640,,12.645264,50.233152,,Vřesová, ,Coal derived gas,,1
210,434,90,,37.397461,40.446947,hydro_pure_storage,Kokluce, ,Hydro pure storage,,1
703,2367,42,,13.150635,50.415519,wind,Měděnec, ,Wind farm,,1
706,2427,377,,8.492432,55.478853,fossil_coal_hard,Esbjergværket, ,Hard coal,,1
211,434,64,,37.935791,40.329796,hydro_ror,Resadiye HES, ,Hydro run of river & pondage,,1
707,2461,137,,11.085205,55.658996,fossil_coal_hard,Asnæsværket, ,Hard coal,,1
212,434,97,,38.045654,40.455307,hydro_ror,Darica HES, ,Hydro run of river & pondage,,1
708,2482,664,,11.887207,55.819802,fossil_oil,Kyndbyværket, ,Fossil oil,,1
213,433,120,,38.529053,40.313043,hydro_pure_storage,Kilickaya, ,Hydro pure storage,,1
709,2514,427,,9.547119,55.491304,fossil_coal_gas,Skærbækværket, ,Fossil gas,,1
214,395,50,,37.650146,38.788345,hydro_ror,Hacilar HES, ,Hydro run of river & pondage,,1
710,2521,442,,10.601807,55.460171,fossil_mixed,Fynsværket, ,Mixed fuels,,1
215,377,124,,36.749268,37.622934,hydro_pure_storage,Menzelet, ,Hydro pure storage,,1
711,2537,-1,,12.579346,55.665193,power_plus_sub,København, ,Substations + Power Plants,,1
216,377,284,,36.419678,37.509726,hydro_pure_storage,Sir, ,Hydro pure storage,,1
712,2540,160,,7.80029300000001,55.497527,wind,Horns Rev 1, ,Wind farm,,1
217,377,510,,36.188965,37.466139,hydro_pure_storage,Berke, ,Hydro pure storage,,1
713,2541,210,,7.75634799999999,55.683779,wind,Horns Rev 2, ,Wind farm,,1
218,480,169,,35.244141,37.466139,hydro_pure_storage,Catalan, ,Hydro pure storage,,1
714,2543,380,,10.360107,56.26166,fossil_mixed,Studstrupværket, ,Mixed fuels,,1
715,2545,400,,11.162109,56.656226,wind,Anholt, ,Wind farm,,1
219,412,,,34.903564,39.13006,fossil_brown_lignite,Zorlu, ,Brown coal/Lignite,,1
716,2552,156,,24.796143,59.422728,fossil_coal_gas,Iru, ,Fossil gas,,1
220,376,135,,36.419678,37.247821,wind,Osmaniye RES, ,Wind farm,,1
717,2547,1346,,27.751465,59.147769,fossil_oil_shale,Eesti EJ, ,Oil shale,,1
221,408,80,,36.573486,37.099003,wind,Demirciler RES, ,Wind farm,,1
718,2559,89,,26.773682,66.377158,hydro_ror,Vanttauskoski, ,Hydro run of river & pondage,,1
222,479,310,,35.529785,37.544577,hydro_pure_storage_cons,Yedigoze, ,"Hydro pure storage, under construction",,1
719,2560,390,,21.697998,63.040021,fossil_oil,Vaskiluoto, ,Fossil oil,,1
223,409,75,,36.123047,36.155618,wind,Turbe RES, ,Wind farm,,1
720,2561,130,,27.399902,66.451887,hydro_ror,Seitakorva, ,Hydro run of river & pondage,,1
224,375,570,,35.529785,36.668419,fossil_coal_gas_cons,Ayas TES, ,"Fossil gas, under construction",,1
721,2562,101,,25.718994,66.412352,hydro_ror,Valajaskoski, ,Hydro run of river & pondage,,1
225,418,131,,34.573975,36.870832,fossil_coal_gas,Enerjisa, ,Fossil gas,,1
722,2563,133,,24.89502,65.995681,hydro_ror,Taivalkoski, ,Hydro run of river & pondage,,1
723,2569,81,,26.8396,64.557881,hydro_ror,Nuojua, ,Hydro run of river & pondage,,1
226,418,252,,34.200439,36.844461,fossil_coal_gas,Camis, ,Fossil gas,,1
724,2570,58,,26.520996,64.760075,hydro_ror,Utanen, ,Hydro run of river & pondage,,1
725,2571,129,,26.114502,64.778807,hydro_ror,Pyhäkoski, ,Hydro run of river & pondage,,1
227,407,160,,33.288574,36.350527,hydro_pure_storage,Gezende, ,Hydro pure storage,,1
726,2576,170,,25.334473,64.048171,fossil_oil,Haapavesi, ,Fossil oil,,1
228,407,51,,32.750244,36.5626,hydro_ror,Daran HES, ,Hydro run of river & pondage,,1
727,2598,980,,26.290283,60.419276,nuclear,Loviisa, ,Nuclear,,1
229,418,70,,34.73877,37.4138,hydro_ror,Kadıncık 1 HES, ,Hydro run of river & pondage,,1
728,2606,1000,,23.818359,60.048389,fossil_brown_lignite,Inkoo,Inkoo,Brown coal/Lignite,,1
230,478,60,,35.617676,37.081476,hydro_pure_storage,Seyhan, ,Hydro pure storage,,1
729,2565,110,,24.620361,65.753195,hydro_ror,Isohaara, ,Hydro run of river & pondage,,1
231,6632,189,,38.232422,36.985003,hydro_pure_storage,Karkamis, ,Hydro pure storage,,1
730,2601,313,,27.180176,60.570777,fossil_oil,Mussalo, ,Fossil oil,,1
232,413,270,,40.495605,37.83148,fossil_brown_lignite_cons,Sirnak TES, ,"Brown coal/Lignite, under construction",,1
731,2613,256,,22.302246,60.435542,fossil_brown_lignite,Naantali, ,Brown coal/Lignite,,1
233,419,1200,,41.308594,37.657732,hydro_pure_storage_cons,Ilisu Sant, ,"Hydro pure storage, under construction",,1
732,2583,210,,26.05957,62.252582,fossil_oil,Keljonlahti, ,Fossil oil,,1
733,2597,359,,24.796143,60.201616,fossil_oil,Suomenoja, ,Fossil oil,,1
234,397,270,,41.989746,37.439974,other_nl_cons,Cizre, ,"Other or not listed, under construction",,1
734,2591,160,,25.026855,60.212533,fossil_brown_lignite,Salmisaari, ,Brown coal/Lignite,,1
235,15,280,,43.527832,37.274053,hydro_pure_storage_cons,Cukurca, ,"Hydro pure storage, under construction",,1
735,2592,629,,25.356445,60.272515,fossil_coal_gas,Vuosaari, ,Fossil gas,,1
236,15,115,,43.38501,37.474858,hydro_pure_storage_cons,Doganli, ,"Hydro pure storage, under construction",,1
736,2592,220,,25.169678,60.261617,fossil_brown_lignite,Hanasaari, ,Brown coal/Lignite,,1
237,397,350,,42.220459,38.186387,hydro_pure_storage_cons,Cetin, ,"Hydro pure storage, under construction",,1
737,2597,198,,24.65332,60.316068,fossil_oil,Martinlaakso, ,Fossil oil,,1
238,397,409,,42.429199,37.944198,hydro_pure_storage_cons,Begendik, ,"Hydro pure storage, under construction",,1
738,2589,200,,25.697021,60.941106,fossil_brown_lignite,Kymijärvi, ,Brown coal/Lignite,,1
239,449,261,,41.462402,38.091337,hydro_pure_storage,Alkumru, ,Hydro pure storage,,1
739,2593,195,,23.829346,61.543641,fossil_oil,Naistenlahti, ,Fossil oil,,1
240,389,106,,39.682617,41.004775,hydro_pure_storage,Aslancik, ,Hydro pure storage,,1
740,5963,150,,22.642822,63.636504,biomass,Wisaforest, ,Biomass,,1
741,2593,142,,23.961182,61.61162,fossil_coal_gas,Lielahti, ,Fossil gas,,1
241,389,75,,39.748535,40.830437,hydro_pure_storage,Dogankent, ,Hydro pure storage,,1
742,2572,189,,25.334473,64.951465,fossil_oil,Toppila, ,Fossil oil,,1
743,2615,235,,21.708984,61.622065,fossil_brown_lignite,Tahkoluoto, ,Brown coal/Lignite,,1
242,436,85,,39.869385,40.497092,hydro_pure_storage,Kurtun, ,Hydro pure storage,,1
744,2615,565,,21.665039,61.554109,fossil_brown_lignite,Meri-Pori, ,Brown coal/Lignite,,1
243,389,102,,39.803467,40.655639,hydro_ror,Akkoy HES, ,Hydro run of river & pondage,,1
745,5909,452,,21.412354,62.211634,fossil_oil,Kristiina, ,Fossil oil,,1
244,450,50,,41.572266,40.830437,hydro_ror,Tortum HES, ,Hydro run of river & pondage,,1
746,2616,1600,,21.42334,61.090168,nuclear_cons,Olkiluoto, ,"Nuclear, under construction",,1
245,450,540,,41.52832,41.004775,hydro_pure_storage_cons,Yusufeli HES, ,"Hydro pure storage, under construction",,1
747,2616,1760,,21.544189,61.127325,nuclear,Olkiluoto, ,Nuclear,,1
246,382,57,,39.627686,39.283294,hydro_ror,Seyrantepe HES, ,Hydro run of river & pondage,,1
748,5963,265,,22.807617,63.699855,fossil_oil,Alholmen, ,Fossil oil,,1
247,465,95,,40.231934,38.68551,hydro_pure_storage,Kralkizi, ,Hydro pure storage,,1
749,2617,680,,7.03125,49.339441,fossil_brown_lignite,Weiher, ,Brown coal/Lignite,Amprion,1
750,2618,2100,,6.71264599999999,51.549751,fossil_brown_lignite,Voerde, ,Brown coal/Lignite,Amprion,1
248,465,110,,40.385742,38.839708,hydro_pure_storage,Dicle, ,Hydro pure storage,,1
751,2702,700,,7.71240200000001,51.583897,fossil_brown_lignite,Bergkamen, ,Brown coal/Lignite,Amprion,1
752,2746,755,,7.66845700000001,51.275662,fossil_coal_gas,Elverlingsen, ,Fossil gas,Amprion,1
249,428,140,,39.078369,39.724089,hydro_pure_storage_cons,Bagistas HES, ,"Hydro pure storage, under construction",,1
753,3006,125,,11.315918,47.643186,hydro_pure_ps,Walchenseewerk, ,Hydro pure pump storage,Amprion,1
250,452,60,,28.168945,41.112469,wind,Catalca, ,Wind farm,,1
754,2842,460,,8.404541,49.482401,fossil_coal_gas,BASF, ,Fossil gas,Amprion,1
251,451,120,,29.707031,40.813809,fossil_coal_gas,Nuh En., ,Fossil gas,,1
755,2855,2978,,8.964844,50.169862,fossil_brown_lignite,Staudinger, ,Brown coal/Lignite,Amprion,1
252,463,450,,28.531494,41.029643,fossil_coal_gas,Ambarli-A, ,Fossil gas,,1
756,2865,875,,9.019775,52.368892,fossil_brown_lignite,Heyden, ,Brown coal/Lignite,Amprion,1
253,463,450,,28.718262,40.955011,fossil_coal_gas,Ambarli-C, ,Fossil gas,,1
254,473,630,,28.773193,40.996484,other_nrenew,Ambarli Fuel, ,Fossil fuel,,1
255,455,115,,41.605225,41.50035,hydro_pure_storage,Muratli, ,Hydro pure storage,,1
256,456,-1,,42.077637,41.779505,converter_b2b,Akhaltsikhe, ,Converter Station Back-to-back,,1
757,2623,860,,8.92089799999999,52.173932,fossil_brown_lignite,Veltheim, ,Brown coal/Lignite,Amprion,1
257,458,630,,27.872314,37.046409,fossil_brown_lignite,Kemerkoy Sant, ,Brown coal/Lignite,,1
758,2624,290,,8.32763700000001,53.107217,fossil_coal_gas,Huntorf, ,Fossil gas,,1
759,2625,345,,8.55834999999999,53.100621,fossil_brown_lignite,Farge, ,Brown coal/Lignite,Amprion,1
258,99,170,2,22.280273,37.675125,wind,WF-8,WF-8,Wind farm,,-1
259,120,130,2,22.884521,37.68382,wind,WF-7,WF-7,Wind farm,,-1
760,2626,491,,9.16259800000001,52.52959,fossil_coal_gas,Landesbergen, ,Fossil gas,Amprion,1
260,120,436.600006,1,23.005371,38.013476,fossil_coal_gas,Ag.Theodori,Ag.Theodori,Fossil gas,,-1
261,1375,105,2,24.32373,38.169114,wind,WF-3,WF-3,Wind farm,,-1
761,2629,1410,,9.38232400000001,53.826597,nuclear,Brokdorf, ,Nuclear,Amprion,1
